Source,Target,Type,Id,Label,Weight
n22,n528,Undirected,78629,,2.0
n22,n529,Undirected,78633,,2.0
n22,n533,Undirected,78653,,2.0
n22,n534,Undirected,78658,,2.0
n22,n539,Undirected,78700,,2.0
n22,n540,Undirected,78707,,2.0
n22,n541,Undirected,78717,,2.0
n22,n542,Undirected,78724,,2.0
n22,n543,Undirected,78726,,2.0
n22,n544,Undirected,78727,,2.0
n22,n545,Undirected,82967,,2.0
n22,n560,Undirected,78816,,2.0
n22,n561,Undirected,78842,,2.0
n22,n562,Undirected,78851,,2.0
n22,n563,Undirected,78855,,2.0
n22,n564,Undirected,78857,,2.0
n22,n567,Undirected,78865,,2.0
n22,n580,Undirected,83318,,2.0
n22,n586,Undirected,78989,,2.0
n22,n587,Undirected,78998,,2.0
n22,n588,Undirected,79005,,2.0
n22,n589,Undirected,79006,,2.0
n22,n590,Undirected,79007,,2.0
n22,n591,Undirected,79024,,2.0
n22,n600,Undirected,83072,,2.0
n22,n613,Undirected,80174,,2.0
n22,n616,Undirected,81309,,2.0
n22,n620,Undirected,79214,,3.0
n22,n621,Undirected,79217,,2.0
n22,n639,Undirected,79355,,2.0
n22,n641,Undirected,79352,,2.0
n22,n642,Undirected,79353,,2.0
n22,n643,Undirected,79354,,2.0
n22,n657,Undirected,79486,,2.0
n22,n658,Undirected,79491,,3.0
n22,n659,Undirected,79505,,2.0
n22,n660,Undirected,79506,,4.0
n22,n661,Undirected,79507,,2.0
n22,n662,Undirected,79534,,2.0
n22,n663,Undirected,79535,,2.0
n22,n664,Undirected,79536,,2.0
n22,n667,Undirected,81310,,2.0
n22,n668,Undirected,83625,,2.0
n22,n674,Undirected,80765,,2.0
n22,n676,Undirected,79593,,6.0
n22,n677,Undirected,79597,,2.0
n22,n683,Undirected,85047,,2.0
n22,n690,Undirected,79740,,2.0
n22,n691,Undirected,79748,,2.0
n22,n693,Undirected,79762,,2.0
n22,n694,Undirected,79763,,2.0
n22,n703,Undirected,83691,,2.0
n22,n704,Undirected,80611,,2.0
n22,n710,Undirected,79882,,3.0
n22,n714,Undirected,84619,,2.0
n22,n715,Undirected,79917,,2.0
n22,n716,Undirected,79918,,2.0
n22,n726,Undirected,80042,,3.0
n22,n727,Undirected,80047,,2.0
n22,n732,Undirected,80087,,3.0
n22,n733,Undirected,80090,,3.0
n22,n735,Undirected,83903,,2.0
n22,n742,Undirected,82921,,3.0
n22,n743,Undirected,84336,,3.0
n22,n745,Undirected,80610,,2.0
n22,n747,Undirected,84579,,2.0
n22,n756,Undirected,80324,,2.0
n22,n757,Undirected,80333,,2.0
n22,n758,Undirected,80334,,2.0
n22,n759,Undirected,80335,,2.0
n22,n760,Undirected,80336,,2.0
n22,n761,Undirected,80337,,2.0
n22,n762,Undirected,80338,,2.0
n22,n763,Undirected,80360,,4.0
n22,n767,Undirected,80398,,5.0
n22,n794,Undirected,80608,,2.0
n22,n795,Undirected,80609,,3.0
n22,n796,Undirected,80638,,2.0
n22,n812,Undirected,82762,,3.0
n22,n835,Undirected,83914,,2.0
n22,n850,Undirected,84623,,2.0
n22,n859,Undirected,81249,,2.0
n22,n860,Undirected,81258,,2.0
n22,n861,Undirected,81272,,2.0
n22,n862,Undirected,81287,,2.0
n22,n863,Undirected,81290,,2.0
n22,n865,Undirected,81896,,2.0
n22,n869,Undirected,83517,,2.0
n22,n880,Undirected,81365,,2.0
n22,n881,Undirected,81372,,4.0
n22,n894,Undirected,81494,,2.0
n22,n895,Undirected,81495,,2.0
n22,n915,Undirected,81660,,2.0
n22,n917,Undirected,81693,,2.0
n22,n919,Undirected,81700,,2.0
n22,n920,Undirected,81707,,3.0
n22,n921,Undirected,81713,,2.0
n22,n922,Undirected,81718,,2.0
n22,n923,Undirected,81722,,2.0
n22,n924,Undirected,81725,,2.0
n22,n932,Undirected,81760,,2.0
n22,n935,Undirected,82219,,2.0
n22,n946,Undirected,81855,,2.0
n22,n951,Undirected,81889,,8.0
n22,n952,Undirected,81890,,8.0
n22,n953,Undirected,82757,,2.0
n22,n954,Undirected,82752,,4.0
n22,n956,Undirected,84811,,2.0
n22,n960,Undirected,81942,,2.0
n22,n970,Undirected,82028,,2.0
n22,n971,Undirected,82037,,2.0
n22,n972,Undirected,82045,,2.0
n22,n973,Undirected,82052,,2.0
n22,n974,Undirected,82063,,2.0
n22,n975,Undirected,82067,,2.0
n22,n976,Undirected,82070,,2.0
n22,n977,Undirected,82073,,2.0
n22,n982,Undirected,83943,,2.0
n22,n998,Undirected,82281,,2.0
n22,n1031,Undirected,82581,,2.0
n22,n1032,Undirected,82582,,2.0
n22,n1047,Undirected,82748,,2.0
n22,n1048,Undirected,83788,,3.0
n22,n1058,Undirected,82929,,2.0
n22,n1063,Undirected,82978,,2.0
n22,n1064,Undirected,82979,,2.0
n22,n1065,Undirected,82991,,5.0
n22,n1077,Undirected,83073,,2.0
n22,n1078,Undirected,83074,,2.0
n22,n1083,Undirected,84335,,2.0
n22,n1089,Undirected,83603,,2.0
n22,n1095,Undirected,83315,,2.0
n22,n1106,Undirected,84655,,2.0
n22,n1113,Undirected,83493,,2.0
n22,n1114,Undirected,83500,,2.0
n22,n1120,Undirected,83590,,2.0
n22,n1121,Undirected,83601,,2.0
n22,n1122,Undirected,83602,,2.0
n22,n1124,Undirected,83641,,2.0
n22,n1125,Undirected,83646,,2.0
n22,n1126,Undirected,83647,,2.0
n22,n1132,Undirected,83681,,2.0
n22,n1133,Undirected,83686,,2.0
n22,n1134,Undirected,83689,,2.0
n22,n1146,Undirected,83782,,2.0
n22,n1147,Undirected,83785,,2.0
n22,n1148,Undirected,83795,,3.0
n22,n1157,Undirected,83867,,2.0
n22,n1206,Undirected,84306,,2.0
n22,n1230,Undirected,84551,,2.0
n22,n1232,Undirected,84567,,2.0
n22,n1240,Undirected,84612,,2.0
n22,n1241,Undirected,84620,,2.0
n22,n1242,Undirected,84622,,2.0
n22,n1243,Undirected,84656,,2.0
n22,n1250,Undirected,84727,,2.0
n22,n1251,Undirected,84739,,2.0
n22,n1252,Undirected,84748,,2.0
n22,n1256,Undirected,84813,,2.0
n22,n1265,Undirected,84894,,2.0
n22,n1269,Undirected,84903,,2.0
n22,n1274,Undirected,85004,,2.0
n22,n1279,Undirected,85051,,2.0
n22,n1292,Undirected,85174,,2.0
n22,n1307,Undirected,85327,,3.0
n22,n1312,Undirected,85384,,2.0
n22,n1313,Undirected,85390,,2.0
n22,n1314,Undirected,85391,,2.0
n23,n24,Undirected,75768,,3.0
n23,n25,Undirected,75769,,2.0
n23,n26,Undirected,75770,,2.0
n23,n65,Undirected,81615,,2.0
n23,n144,Undirected,81613,,2.0
n23,n850,Undirected,81614,,2.0
n24,n25,Undirected,75773,,2.0
n24,n26,Undirected,75774,,2.0
n24,n28,Undirected,75784,,2.0
n24,n29,Undirected,75789,,3.0
n24,n30,Undirected,75797,,3.0
n24,n31,Undirected,75798,,2.0
n24,n32,Undirected,75799,,2.0
n24,n33,Undirected,77540,,2.0
n24,n35,Undirected,82315,,2.0
n24,n42,Undirected,84548,,2.0
n24,n52,Undirected,84540,,2.0
n24,n65,Undirected,81618,,2.0
n24,n68,Undirected,84416,,2.0
n24,n74,Undirected,84547,,2.0
n24,n91,Undirected,76418,,2.0
n24,n128,Undirected,84420,,2.0
n24,n138,Undirected,77547,,2.0
n24,n144,Undirected,81616,,2.0
n24,n149,Undirected,82502,,2.0
n24,n151,Undirected,82501,,2.0
n24,n160,Undirected,77551,,2.0
n24,n170,Undirected,76416,,2.0
n24,n219,Undirected,84543,,2.0
n24,n296,Undirected,82005,,2.0
n24,n321,Undirected,82318,,2.0
n24,n329,Undirected,82496,,2.0
n24,n363,Undirected,82002,,2.0
n24,n382,Undirected,77553,,2.0
n24,n412,Undirected,83934,,2.0
n24,n419,Undirected,83940,,2.0
n24,n616,Undirected,82482,,2.0
n24,n741,Undirected,82499,,2.0
n24,n850,Undirected,81617,,2.0
n24,n982,Undirected,83946,,2.0
n24,n1017,Undirected,82488,,2.0
n24,n1212,Undirected,84419,,2.0
n24,n1214,Undirected,84413,,2.0
n24,n1229,Undirected,84536,,2.0
n25,n26,Undirected,75777,,2.0
n25,n42,Undirected,76085,,4.0
n25,n45,Undirected,76932,,2.0
n25,n49,Undirected,76761,,3.0
n25,n55,Undirected,84115,,2.0
n25,n57,Undirected,84121,,2.0
n25,n58,Undirected,84347,,2.0
n25,n63,Undirected,76793,,2.0
n25,n64,Undirected,82690,,2.0
n25,n79,Undirected,76936,,3.0
n25,n88,Undirected,76795,,2.0
n25,n90,Undirected,84122,,2.0
n25,n99,Undirected,85484,,2.0
n25,n107,Undirected,84120,,2.0
n25,n111,Undirected,76088,,2.0
n25,n114,Undirected,77230,,2.0
n25,n115,Undirected,85491,,2.0
n25,n116,Undirected,79689,,3.0
n25,n122,Undirected,84763,,2.0
n25,n126,Undirected,76935,,2.0
n25,n143,Undirected,76262,,2.0
n25,n144,Undirected,85494,,2.0
n25,n149,Undirected,84349,,2.0
n25,n151,Undirected,82888,,3.0
n25,n155,Undirected,79247,,2.0
n25,n158,Undirected,82887,,3.0
n25,n159,Undirected,79694,,2.0
n25,n166,Undirected,77212,,3.0
n25,n177,Undirected,77197,,2.0
n25,n178,Undirected,82686,,2.0
n25,n234,Undirected,76769,,2.0
n25,n235,Undirected,76782,,2.0
n25,n236,Undirected,76787,,2.0
n25,n237,Undirected,76791,,2.0
n25,n238,Undirected,76796,,2.0
n25,n253,Undirected,82885,,4.0
n25,n271,Undirected,81731,,2.0
n25,n277,Undirected,81732,,2.0
n25,n285,Undirected,84759,,2.0
n25,n303,Undirected,82886,,3.0
n25,n309,Undirected,84020,,2.0
n25,n316,Undirected,77205,,2.0
n25,n317,Undirected,77218,,2.0
n25,n318,Undirected,77223,,2.0
n25,n319,Undirected,77227,,2.0
n25,n320,Undirected,77232,,2.0
n25,n367,Undirected,83598,,2.0
n25,n395,Undirected,84024,,2.0
n25,n469,Undirected,79695,,2.0
n25,n470,Undirected,84339,,2.0
n25,n487,Undirected,81727,,2.0
n25,n626,Undirected,79248,,2.0
n25,n686,Undirected,79693,,2.0
n25,n696,Undirected,84118,,2.0
n25,n725,Undirected,85498,,2.0
n25,n737,Undirected,81733,,2.0
n25,n745,Undirected,84772,,2.0
n25,n947,Undirected,84015,,2.0
n25,n1089,Undirected,83600,,2.0
n25,n1120,Undirected,83589,,2.0
n25,n1121,Undirected,83597,,2.0
n25,n1122,Undirected,83599,,2.0
n25,n1184,Undirected,84119,,2.0
n25,n1207,Undirected,84343,,3.0
n25,n1253,Undirected,84773,,2.0
n26,n29,Undirected,79935,,2.0
n26,n31,Undirected,85337,,2.0
n26,n32,Undirected,76195,,5.0
n26,n35,Undirected,76839,,9.0
n26,n42,Undirected,76213,,6.0
n26,n49,Undirected,83682,,3.0
n26,n50,Undirected,79963,,2.0
n26,n52,Undirected,82947,,3.0
n26,n55,Undirected,76850,,7.0
n26,n57,Undirected,85458,,2.0
n26,n58,Undirected,81480,,2.0
n26,n63,Undirected,83047,,2.0
n26,n64,Undirected,83061,,5.0
n26,n65,Undirected,83130,,3.0
n26,n81,Undirected,82334,,3.0
n26,n82,Undirected,83125,,2.0
n26,n86,Undirected,82366,,2.0
n26,n87,Undirected,77731,,4.0
n26,n88,Undirected,82327,,3.0
n26,n90,Undirected,82365,,2.0
n26,n91,Undirected,81499,,2.0
n26,n98,Undirected,83036,,2.0
n26,n103,Undirected,85455,,2.0
n26,n105,Undirected,80909,,3.0
n26,n106,Undirected,84908,,2.0
n26,n113,Undirected,84910,,2.0
n26,n116,Undirected,84695,,3.0
n26,n117,Undirected,76439,,3.0
n26,n120,Undirected,82599,,2.0
n26,n129,Undirected,76201,,2.0
n26,n130,Undirected,76206,,2.0
n26,n131,Undirected,76210,,2.0
n26,n132,Undirected,76215,,2.0
n26,n133,Undirected,76216,,9.0
n26,n137,Undirected,85443,,2.0
n26,n144,Undirected,85335,,2.0
n26,n147,Undirected,85460,,2.0
n26,n151,Undirected,82368,,2.0
n26,n159,Undirected,83127,,2.0
n26,n160,Undirected,83132,,2.0
n26,n163,Undirected,85336,,2.0
n26,n169,Undirected,79972,,2.0
n26,n173,Undirected,76436,,2.0
n26,n174,Undirected,76437,,2.0
n26,n175,Undirected,76438,,2.0
n26,n182,Undirected,77733,,2.0
n26,n194,Undirected,82616,,2.0
n26,n208,Undirected,76603,,2.0
n26,n209,Undirected,76604,,2.0
n26,n210,Undirected,76605,,2.0
n26,n211,Undirected,76607,,2.0
n26,n212,Undirected,76608,,3.0
n26,n217,Undirected,82598,,2.0
n26,n219,Undirected,84696,,3.0
n26,n232,Undirected,83274,,3.0
n26,n237,Undirected,82356,,2.0
n26,n243,Undirected,76844,,7.0
n26,n244,Undirected,76851,,7.0
n26,n245,Undirected,76852,,7.0
n26,n258,Undirected,85435,,2.0
n26,n282,Undirected,82940,,2.0
n26,n283,Undirected,82943,,2.0
n26,n285,Undirected,79940,,2.0
n26,n291,Undirected,84692,,3.0
n26,n301,Undirected,81471,,2.0
n26,n302,Undirected,77714,,2.0
n26,n332,Undirected,79971,,2.0
n26,n363,Undirected,83042,,2.0
n26,n400,Undirected,79765,,2.0
n26,n404,Undirected,77721,,2.0
n26,n405,Undirected,77728,,2.0
n26,n406,Undirected,77729,,2.0
n26,n407,Undirected,77730,,2.0
n26,n408,Undirected,77732,,2.0
n26,n409,Undirected,83131,,2.0
n26,n435,Undirected,83027,,2.0
n26,n451,Undirected,84108,,2.0
n26,n505,Undirected,84098,,2.0
n26,n522,Undirected,79955,,2.0
n26,n616,Undirected,83897,,2.0
n26,n624,Undirected,80910,,2.0
n26,n648,Undirected,80908,,2.0
n26,n659,Undirected,79975,,2.0
n26,n682,Undirected,79932,,3.0
n26,n693,Undirected,79766,,2.0
n26,n694,Undirected,79767,,2.0
n26,n720,Undirected,79942,,2.0
n26,n721,Undirected,79970,,4.0
n26,n722,Undirected,79973,,2.0
n26,n723,Undirected,79974,,2.0
n26,n742,Undirected,82925,,2.0
n26,n829,Undirected,80902,,2.0
n26,n830,Undirected,80911,,2.0
n26,n832,Undirected,85426,,2.0
n26,n894,Undirected,81500,,2.0
n26,n895,Undirected,81501,,2.0
n26,n1001,Undirected,82329,,2.0
n26,n1002,Undirected,82341,,2.0
n26,n1003,Undirected,82367,,2.0
n26,n1004,Undirected,82369,,2.0
n26,n1005,Undirected,82370,,2.0
n26,n1033,Undirected,82590,,2.0
n26,n1034,Undirected,82608,,2.0
n26,n1035,Undirected,82615,,3.0
n26,n1058,Undirected,82933,,2.0
n26,n1074,Undirected,83056,,2.0
n26,n1075,Undirected,83060,,2.0
n26,n1081,Undirected,83126,,2.0
n26,n1082,Undirected,83128,,2.0
n26,n1083,Undirected,83129,,2.0
n26,n1084,Undirected,83133,,2.0
n26,n1163,Undirected,83894,,2.0
n26,n1179,Undirected,84085,,2.0
n26,n1180,Undirected,84092,,2.0
n26,n1181,Undirected,84103,,2.0
n26,n1182,Undirected,84109,,2.0
n26,n1246,Undirected,84684,,3.0
n26,n1257,Undirected,84826,,2.0
n26,n1269,Undirected,84909,,2.0
n26,n1308,Undirected,85338,,2.0
n26,n1318,Undirected,85452,,2.0
n28,n29,Undirected,75782,,2.0
n28,n30,Undirected,75785,,3.0
n28,n31,Undirected,75786,,2.0
n28,n32,Undirected,75787,,2.0
n28,n625,Undirected,83892,,2.0
n28,n1160,Undirected,83885,,2.0
n28,n1161,Undirected,83888,,2.0
n28,n1162,Undirected,83891,,2.0
n29,n30,Undirected,75790,,3.0
n29,n31,Undirected,75791,,2.0
n29,n32,Undirected,75792,,2.0
n29,n33,Undirected,80860,,2.0
n29,n35,Undirected,77990,,2.0
n29,n42,Undirected,78686,,2.0
n29,n52,Undirected,84061,,2.0
n29,n59,Undirected,75865,,2.0
n29,n60,Undirected,75868,,2.0
n29,n61,Undirected,75869,,2.0
n29,n62,Undirected,77991,,2.0
n29,n80,Undirected,82503,,4.0
n29,n82,Undirected,80010,,2.0
n29,n86,Undirected,76655,,2.0
n29,n87,Undirected,80885,,2.0
n29,n91,Undirected,76417,,3.0
n29,n112,Undirected,80027,,2.0
n29,n137,Undirected,78684,,2.0
n29,n151,Undirected,80886,,2.0
n29,n165,Undirected,81689,,2.0
n29,n170,Undirected,76414,,2.0
n29,n190,Undirected,81686,,2.0
n29,n220,Undirected,76656,,2.0
n29,n227,Undirected,77986,,2.0
n29,n229,Undirected,84081,,2.0
n29,n235,Undirected,77992,,2.0
n29,n236,Undirected,77993,,2.0
n29,n252,Undirected,84405,,2.0
n29,n285,Undirected,79934,,2.0
n29,n334,Undirected,80033,,2.0
n29,n356,Undirected,80016,,2.0
n29,n360,Undirected,79475,,2.0
n29,n363,Undirected,80880,,4.0
n29,n385,Undirected,83849,,3.0
n29,n407,Undirected,80872,,2.0
n29,n440,Undirected,77968,,2.0
n29,n441,Undirected,77974,,2.0
n29,n442,Undirected,77983,,2.0
n29,n443,Undirected,77988,,2.0
n29,n444,Undirected,77989,,2.0
n29,n476,Undirected,83862,,3.0
n29,n536,Undirected,78679,,2.0
n29,n537,Undirected,78690,,2.0
n29,n566,Undirected,81682,,2.0
n29,n576,Undirected,80470,,2.0
n29,n584,Undirected,81677,,2.0
n29,n611,Undirected,80031,,2.0
n29,n682,Undirected,79930,,4.0
n29,n708,Undirected,80472,,2.0
n29,n720,Undirected,79936,,2.0
n29,n725,Undirected,80022,,2.0
n29,n739,Undirected,84066,,2.0
n29,n742,Undirected,80883,,2.0
n29,n743,Undirected,84408,,2.0
n29,n775,Undirected,80458,,2.0
n29,n776,Undirected,80464,,2.0
n29,n777,Undirected,80471,,2.0
n29,n778,Undirected,80473,,2.0
n29,n798,Undirected,81692,,2.0
n29,n822,Undirected,80853,,2.0
n29,n823,Undirected,80867,,2.0
n29,n824,Undirected,80877,,2.0
n29,n881,Undirected,84402,,2.0
n29,n916,Undirected,81671,,2.0
n29,n1136,Undirected,84407,,2.0
n29,n1138,Undirected,84398,,2.0
n29,n1154,Undirected,83843,,3.0
n29,n1155,Undirected,83858,,3.0
n29,n1156,Undirected,83865,,3.0
n29,n1176,Undirected,84071,,2.0
n29,n1177,Undirected,84077,,2.0
n29,n1178,Undirected,84079,,2.0
n30,n31,Undirected,75800,,3.0
n30,n32,Undirected,75801,,3.0
n30,n49,Undirected,79866,,2.0
n30,n57,Undirected,83967,,2.0
n30,n62,Undirected,75946,,3.0
n30,n79,Undirected,75945,,2.0
n30,n80,Undirected,75931,,2.0
n30,n81,Undirected,75947,,2.0
n30,n82,Undirected,75948,,2.0
n30,n88,Undirected,79867,,2.0
n30,n122,Undirected,83968,,2.0
n30,n136,Undirected,83956,,2.0
n30,n138,Undirected,80208,,3.0
n30,n292,Undirected,80773,,2.0
n30,n305,Undirected,79864,,2.0
n30,n326,Undirected,78367,,2.0
n30,n389,Undirected,79868,,3.0
n30,n445,Undirected,80211,,2.0
n30,n487,Undirected,78395,,3.0
n30,n490,Undirected,78381,,2.0
n30,n491,Undirected,78387,,2.0
n30,n492,Undirected,78393,,2.0
n30,n493,Undirected,78394,,2.0
n30,n494,Undirected,78396,,2.0
n30,n495,Undirected,78397,,2.0
n30,n686,Undirected,80768,,2.0
n30,n811,Undirected,80772,,2.0
n30,n1164,Undirected,83961,,2.0
n30,n1165,Undirected,83969,,2.0
n30,n1166,Undirected,83970,,2.0
n31,n32,Undirected,75802,,2.0
n31,n33,Undirected,83337,,2.0
n31,n48,Undirected,83322,,2.0
n31,n49,Undirected,83454,,2.0
n31,n53,Undirected,75846,,2.0
n31,n54,Undirected,75851,,2.0
n31,n55,Undirected,75855,,2.0
n31,n56,Undirected,75859,,2.0
n31,n57,Undirected,75860,,2.0
n31,n58,Undirected,75861,,2.0
n31,n63,Undirected,83458,,2.0
n31,n65,Undirected,85349,,2.0
n31,n81,Undirected,85331,,2.0
n31,n84,Undirected,85235,,2.0
n31,n85,Undirected,85239,,2.0
n31,n88,Undirected,83459,,2.0
n31,n91,Undirected,85217,,2.0
n31,n126,Undirected,85238,,2.0
n31,n144,Undirected,85340,,2.0
n31,n163,Undirected,85343,,2.0
n31,n219,Undirected,85348,,2.0
n31,n241,Undirected,85236,,2.0
n31,n395,Undirected,83457,,3.0
n31,n578,Undirected,78937,,2.0
n31,n962,Undirected,83342,,2.0
n31,n1096,Undirected,83343,,2.0
n31,n1097,Undirected,83344,,2.0
n31,n1098,Undirected,83345,,2.0
n31,n1300,Undirected,85229,,2.0
n31,n1301,Undirected,85237,,2.0
n31,n1308,Undirected,85350,,2.0
n32,n42,Undirected,76192,,3.0
n32,n49,Undirected,84901,,2.0
n32,n62,Undirected,77613,,2.0
n32,n74,Undirected,76043,,2.0
n32,n80,Undirected,76739,,2.0
n32,n82,Undirected,77029,,4.0
n32,n85,Undirected,79786,,2.0
n32,n103,Undirected,77614,,2.0
n32,n105,Undirected,76040,,4.0
n32,n106,Undirected,76044,,4.0
n32,n107,Undirected,76045,,2.0
n32,n108,Undirected,76046,,2.0
n32,n109,Undirected,76047,,2.0
n32,n110,Undirected,76048,,2.0
n32,n113,Undirected,79811,,3.0
n32,n115,Undirected,80570,,2.0
n32,n117,Undirected,84905,,2.0
n32,n122,Undirected,77609,,2.0
n32,n126,Undirected,79808,,2.0
n32,n129,Undirected,76189,,2.0
n32,n130,Undirected,76190,,3.0
n32,n131,Undirected,76191,,2.0
n32,n132,Undirected,76193,,2.0
n32,n133,Undirected,76194,,2.0
n32,n136,Undirected,76225,,3.0
n32,n137,Undirected,76233,,2.0
n32,n138,Undirected,76240,,2.0
n32,n139,Undirected,76251,,2.0
n32,n140,Undirected,76255,,2.0
n32,n141,Undirected,76259,,2.0
n32,n142,Undirected,76261,,2.0
n32,n144,Undirected,77013,,2.0
n32,n147,Undirected,79679,,2.0
n32,n151,Undirected,76752,,3.0
n32,n159,Undirected,79809,,4.0
n32,n165,Undirected,77581,,5.0
n32,n208,Undirected,76611,,3.0
n32,n209,Undirected,76616,,2.0
n32,n210,Undirected,76620,,2.0
n32,n211,Undirected,76625,,2.0
n32,n212,Undirected,76626,,2.0
n32,n217,Undirected,80571,,2.0
n32,n232,Undirected,80556,,2.0
n32,n233,Undirected,76751,,2.0
n32,n236,Undirected,80561,,2.0
n32,n246,Undirected,80063,,2.0
n32,n266,Undirected,81380,,2.0
n32,n271,Undirected,76996,,2.0
n32,n272,Undirected,77002,,2.0
n32,n273,Undirected,77007,,3.0
n32,n274,Undirected,77014,,3.0
n32,n306,Undirected,80535,,2.0
n32,n316,Undirected,79682,,2.0
n32,n332,Undirected,80055,,2.0
n32,n360,Undirected,80064,,2.0
n32,n363,Undirected,78011,,5.0
n32,n387,Undirected,77590,,2.0
n32,n388,Undirected,77610,,2.0
n32,n389,Undirected,77611,,2.0
n32,n390,Undirected,77612,,2.0
n32,n395,Undirected,83988,,2.0
n32,n445,Undirected,78002,,2.0
n32,n446,Undirected,78013,,2.0
n32,n447,Undirected,78014,,2.0
n32,n467,Undirected,79810,,2.0
n32,n470,Undirected,80565,,2.0
n32,n487,Undirected,80511,,2.0
n32,n505,Undirected,80543,,2.0
n32,n545,Undirected,82574,,2.0
n32,n624,Undirected,80916,,2.0
n32,n648,Undirected,80912,,2.0
n32,n681,Undirected,83986,,2.0
n32,n683,Undirected,79671,,2.0
n32,n684,Undirected,79685,,2.0
n32,n685,Undirected,79686,,2.0
n32,n695,Undirected,79777,,2.0
n32,n696,Undirected,79800,,2.0
n32,n697,Undirected,79807,,2.0
n32,n710,Undirected,79883,,3.0
n32,n728,Undirected,80061,,2.0
n32,n729,Undirected,80062,,2.0
n32,n767,Undirected,81379,,2.0
n32,n782,Undirected,80517,,2.0
n32,n783,Undirected,80520,,2.0
n32,n784,Undirected,80521,,2.0
n32,n787,Undirected,80550,,2.0
n32,n788,Undirected,80568,,2.0
n32,n829,Undirected,80904,,2.0
n32,n830,Undirected,80917,,2.0
n32,n880,Undirected,81366,,2.0
n32,n881,Undirected,81373,,2.0
n32,n938,Undirected,83987,,2.0
n32,n1028,Undirected,82561,,2.0
n32,n1029,Undirected,82569,,2.0
n32,n1030,Undirected,82572,,2.0
n32,n1269,Undirected,84915,,2.0
n33,n34,Undirected,75803,,2.0
n33,n35,Undirected,78584,,4.0
n33,n45,Undirected,79619,,3.0
n33,n48,Undirected,83321,,2.0
n33,n49,Undirected,81057,,2.0
n33,n55,Undirected,78589,,4.0
n33,n57,Undirected,78184,,2.0
n33,n63,Undirected,83775,,2.0
n33,n70,Undirected,80762,,2.0
n33,n81,Undirected,83773,,2.0
n33,n82,Undirected,78179,,10.0
n33,n84,Undirected,83769,,2.0
n33,n87,Undirected,78925,,6.0
n33,n92,Undirected,78932,,2.0
n33,n107,Undirected,78183,,2.0
n33,n116,Undirected,78909,,2.0
n33,n138,Undirected,77537,,2.0
n33,n144,Undirected,79327,,3.0
n33,n151,Undirected,80861,,2.0
n33,n160,Undirected,77539,,2.0
n33,n165,Undirected,79712,,3.0
n33,n166,Undirected,79716,,2.0
n33,n170,Undirected,84793,,2.0
n33,n197,Undirected,79599,,3.0
n33,n219,Undirected,78915,,2.0
n33,n223,Undirected,80758,,2.0
n33,n283,Undirected,78182,,2.0
n33,n316,Undirected,80760,,2.0
n33,n355,Undirected,78929,,2.0
n33,n363,Undirected,80858,,2.0
n33,n382,Undirected,77541,,2.0
n33,n385,Undirected,84597,,2.0
n33,n407,Undirected,80856,,2.0
n33,n451,Undirected,78181,,3.0
n33,n468,Undirected,78180,,2.0
n33,n524,Undirected,78595,,2.0
n33,n525,Undirected,78598,,2.0
n33,n526,Undirected,78599,,2.0
n33,n577,Undirected,78935,,2.0
n33,n640,Undirected,79329,,2.0
n33,n641,Undirected,79618,,3.0
n33,n651,Undirected,84055,,2.0
n33,n660,Undirected,84595,,2.0
n33,n678,Undirected,79607,,3.0
n33,n679,Undirected,79616,,3.0
n33,n680,Undirected,79617,,3.0
n33,n681,Undirected,79620,,3.0
n33,n682,Undirected,79622,,2.0
n33,n683,Undirected,85048,,2.0
n33,n742,Undirected,80859,,3.0
n33,n809,Undirected,80754,,2.0
n33,n810,Undirected,80764,,2.0
n33,n822,Undirected,80846,,2.0
n33,n823,Undirected,80855,,2.0
n33,n824,Undirected,80857,,2.0
n33,n865,Undirected,81897,,2.0
n33,n944,Undirected,84792,,2.0
n33,n962,Undirected,83338,,2.0
n33,n1040,Undirected,84602,,2.0
n33,n1096,Undirected,83339,,2.0
n33,n1097,Undirected,83340,,2.0
n33,n1098,Undirected,83341,,2.0
n33,n1146,Undirected,83774,,2.0
n33,n1147,Undirected,83776,,2.0
n33,n1173,Undirected,84044,,2.0
n33,n1174,Undirected,84049,,2.0
n33,n1175,Undirected,84053,,2.0
n33,n1183,Undirected,84117,,2.0
n33,n1235,Undirected,84598,,2.0
n33,n1236,Undirected,84600,,2.0
n33,n1279,Undirected,85052,,2.0
n34,n92,Undirected,78709,,2.0
n34,n144,Undirected,77304,,2.0
n34,n335,Undirected,77303,,2.0
n34,n539,Undirected,78696,,2.0
n34,n540,Undirected,78703,,2.0
n34,n541,Undirected,78713,,2.0
n34,n542,Undirected,78718,,2.0
n34,n543,Undirected,78719,,2.0
n34,n544,Undirected,78720,,2.0
n35,n42,Undirected,77554,,2.0
n35,n49,Undirected,76520,,5.0
n35,n55,Undirected,76840,,9.0
n35,n56,Undirected,76375,,2.0
n35,n57,Undirected,85074,,3.0
n35,n62,Undirected,77997,,2.0
n35,n81,Undirected,77241,,2.0
n35,n82,Undirected,76553,,5.0
n35,n88,Undirected,79069,,6.0
n35,n103,Undirected,85447,,2.0
n35,n112,Undirected,79071,,5.0
n35,n116,Undirected,85073,,2.0
n35,n133,Undirected,76842,,8.0
n35,n136,Undirected,78786,,2.0
