Source,Target,Type,Id,Label,Weight
n1,n15,Undirected,9144,,4.0
n1,n16,Undirected,2487,,5.0
n1,n20,Undirected,26936,,2.0
n1,n27,Undirected,16498,,3.0
n1,n32,Undirected,2485,,12.0
n1,n33,Undirected,2486,,13.0
n1,n39,Undirected,2484,,5.0
n1,n42,Undirected,33509,,2.0
n1,n46,Undirected,5931,,2.0
n1,n58,Undirected,16501,,2.0
n1,n59,Undirected,11336,,3.0
n1,n62,Undirected,26937,,3.0
n1,n64,Undirected,18314,,3.0
n1,n72,Undirected,3918,,3.0
n1,n77,Undirected,14279,,2.0
n1,n83,Undirected,22747,,2.0
n1,n84,Undirected,21661,,3.0
n1,n85,Undirected,9143,,4.0
n1,n93,Undirected,28035,,3.0
n1,n105,Undirected,27418,,2.0
n1,n106,Undirected,15059,,3.0
n1,n107,Undirected,3796,,9.0
n1,n113,Undirected,24319,,2.0
n1,n128,Undirected,21662,,3.0
n1,n135,Undirected,1197,,7.0
n1,n141,Undirected,18393,,2.0
n1,n142,Undirected,16500,,2.0
n1,n147,Undirected,23421,,2.0
n1,n149,Undirected,22444,,2.0
n1,n154,Undirected,33505,,2.0
n1,n155,Undirected,3920,,4.0
n1,n156,Undirected,3921,,13.0
n1,n157,Undirected,14435,,2.0
n1,n164,Undirected,28034,,3.0
n1,n165,Undirected,6856,,6.0
n1,n168,Undirected,3917,,2.0
n1,n177,Undirected,763,,16.0
n1,n181,Undirected,1705,,2.0
n1,n194,Undirected,2488,,2.0
n1,n210,Undirected,3219,,3.0
n1,n218,Undirected,14275,,2.0
n1,n225,Undirected,27710,,2.0
n1,n229,Undirected,1699,,2.0
n1,n235,Undirected,11337,,5.0
n1,n246,Undirected,18395,,2.0
n1,n254,Undirected,24840,,2.0
n1,n255,Undirected,14388,,3.0
n1,n256,Undirected,1198,,2.0
n1,n276,Undirected,31508,,2.0
n1,n279,Undirected,29463,,2.0
n1,n281,Undirected,13264,,2.0
n1,n294,Undirected,6722,,3.0
n1,n297,Undirected,20479,,3.0
n1,n343,Undirected,1703,,2.0
n1,n344,Undirected,27709,,3.0
n1,n349,Undirected,22435,,2.0
n1,n357,Undirected,33045,,2.0
n1,n362,Undirected,29465,,2.0
n1,n370,Undirected,3850,,2.0
n1,n376,Undirected,32250,,2.0
n1,n378,Undirected,20512,,2.0
n1,n379,Undirected,19502,,2.0
n1,n395,Undirected,28033,,2.0
n1,n400,Undirected,3919,,3.0
n1,n401,Undirected,16496,,2.0
n1,n411,Undirected,3793,,2.0
n1,n436,Undirected,26652,,2.0
n1,n467,Undirected,20480,,2.0
n1,n483,Undirected,5963,,2.0
n1,n484,Undirected,5964,,2.0
n1,n488,Undirected,14386,,14.0
n1,n491,Undirected,2482,,2.0
n1,n495,Undirected,9763,,3.0
n1,n520,Undirected,5960,,2.0
n1,n551,Undirected,18297,,2.0
n1,n554,Undirected,33508,,2.0
n1,n563,Undirected,11326,,4.0
n1,n589,Undirected,29459,,2.0
n1,n593,Undirected,22173,,2.0
n1,n597,Undirected,11235,,2.0
n1,n636,Undirected,27417,,2.0
n1,n639,Undirected,14434,,2.0
n1,n658,Undirected,18308,,2.0
n1,n674,Undirected,18317,,3.0
n1,n685,Undirected,3795,,2.0
n1,n695,Undirected,29461,,2.0
n1,n696,Undirected,3849,,2.0
n1,n744,Undirected,14389,,2.0
n1,n751,Undirected,16804,,3.0
n1,n752,Undirected,5961,,2.0
n1,n846,Undirected,25977,,3.0
n1,n903,Undirected,25978,,2.0
n1,n909,Undirected,14390,,2.0
n1,n936,Undirected,15898,,2.0
n1,n957,Undirected,5943,,2.0
n1,n958,Undirected,5955,,2.0
n1,n959,Undirected,5956,,2.0
n1,n960,Undirected,5957,,2.0
n1,n961,Undirected,5958,,2.0
n1,n962,Undirected,5959,,4.0
n1,n963,Undirected,5962,,2.0
n1,n996,Undirected,13106,,3.0
n1,n999,Undirected,14277,,2.0
n1,n1010,Undirected,22447,,2.0
n1,n1020,Undirected,13432,,2.0
n1,n1049,Undirected,15905,,2.0
n1,n1075,Undirected,7031,,2.0
n1,n1080,Undirected,33531,,2.0
n1,n1082,Undirected,18303,,2.0
n1,n1112,Undirected,9141,,3.0
n1,n1121,Undirected,22168,,2.0
n1,n1134,Undirected,20856,,2.0
n1,n1164,Undirected,11334,,3.0
n1,n1287,Undirected,9142,,2.0
n1,n1321,Undirected,19924,,2.0
n1,n1458,Undirected,13430,,2.0
n1,n1475,Undirected,13116,,3.0
n1,n1494,Undirected,11333,,3.0
n1,n1495,Undirected,11338,,3.0
n1,n1503,Undirected,14278,,2.0
n1,n1528,Undirected,22440,,2.0
n1,n1529,Undirected,11743,,2.0
n1,n1550,Undirected,18394,,2.0
n1,n1630,Undirected,13112,,2.0
n1,n1631,Undirected,13122,,2.0
n1,n1632,Undirected,13125,,2.0
n1,n1675,Undirected,22384,,2.0
n1,n1734,Undirected,14276,,2.0
n1,n1745,Undirected,14387,,2.0
n1,n1816,Undirected,22163,,2.0
n1,n1851,Undirected,15902,,2.0
n1,n1948,Undirected,32689,,3.0
n1,n1953,Undirected,22391,,2.0
n1,n1996,Undirected,18392,,2.0
n1,n2047,Undirected,18318,,2.0
n1,n2051,Undirected,18385,,2.0
n1,n2052,Undirected,18391,,2.0
n1,n2128,Undirected,19473,,2.0
n1,n2130,Undirected,19503,,2.0
n1,n2131,Undirected,19504,,2.0
n1,n2166,Undirected,20076,,2.0
n1,n2197,Undirected,20474,,3.0
n1,n2201,Undirected,20511,,2.0
n1,n2219,Undirected,24318,,2.0
n1,n2330,Undirected,22174,,2.0
n1,n2340,Undirected,22390,,2.0
n1,n2341,Undirected,22392,,2.0
n1,n2342,Undirected,22393,,2.0
n1,n2344,Undirected,22449,,2.0
n1,n2483,Undirected,29981,,11.0
n1,n2578,Undirected,27706,,2.0
n1,n2604,Undirected,25979,,2.0
n1,n2605,Undirected,25980,,2.0
n1,n2640,Undirected,26653,,2.0
n1,n2652,Undirected,26931,,2.0
n1,n2653,Undirected,26935,,2.0
n1,n2709,Undirected,28036,,2.0
n1,n2850,Undirected,29979,,11.0
n1,n2851,Undirected,29980,,11.0
n1,n2997,Undirected,32249,,2.0
n1,n2998,Undirected,32251,,2.0
n2,n129,Undirected,27150,,2.0
n2,n462,Undirected,27152,,2.0
n3,n4,Undirected,4,,6.0
n3,n5,Undirected,5,,2.0
n3,n6,Undirected,6,,2.0
n3,n7,Undirected,7,,6.0
n3,n8,Undirected,8,,2.0
n3,n9,Undirected,9,,2.0
n3,n10,Undirected,10,,2.0
n3,n11,Undirected,30923,,2.0
n3,n14,Undirected,28187,,3.0
n3,n15,Undirected,28188,,3.0
n3,n16,Undirected,12920,,4.0
n3,n32,Undirected,30926,,2.0
n3,n33,Undirected,30929,,2.0
n3,n40,Undirected,19615,,2.0
n3,n41,Undirected,19622,,2.0
n3,n42,Undirected,19629,,2.0
n3,n64,Undirected,26038,,2.0
n3,n71,Undirected,26027,,3.0
n3,n77,Undirected,35744,,2.0
n3,n100,Undirected,29016,,3.0
n3,n101,Undirected,12921,,5.0
n3,n105,Undirected,35722,,2.0
n3,n106,Undirected,12902,,2.0
n3,n109,Undirected,18800,,2.0
n3,n128,Undirected,3942,,2.0
n3,n131,Undirected,19642,,2.0
n3,n135,Undirected,29237,,2.0
n3,n136,Undirected,26042,,2.0
n3,n140,Undirected,26040,,2.0
n3,n142,Undirected,26030,,2.0
n3,n155,Undirected,21033,,2.0
n3,n156,Undirected,21034,,3.0
n3,n159,Undirected,18794,,3.0
n3,n203,Undirected,29225,,3.0
n3,n219,Undirected,35727,,2.0
n3,n220,Undirected,35734,,2.0
n3,n224,Undirected,18809,,2.0
n3,n252,Undirected,35743,,2.0
n3,n278,Undirected,32351,,2.0
n3,n291,Undirected,22249,,2.0
n3,n310,Undirected,29230,,2.0
n3,n311,Undirected,19643,,2.0
n3,n324,Undirected,18940,,2.0
n3,n362,Undirected,21029,,2.0
n3,n395,Undirected,28179,,4.0
n3,n399,Undirected,12912,,2.0
n3,n400,Undirected,3946,,3.0
n3,n402,Undirected,22241,,2.0
n3,n404,Undirected,21035,,2.0
n3,n462,Undirected,3951,,3.0
n3,n472,Undirected,28181,,3.0
n3,n478,Undirected,21032,,3.0
n3,n495,Undirected,22236,,2.0
n3,n506,Undirected,12907,,2.0
n3,n562,Undirected,19644,,2.0
n3,n587,Undirected,26034,,2.0
n3,n594,Undirected,35741,,3.0
n3,n616,Undirected,29217,,2.0
n3,n655,Undirected,26016,,2.0
n3,n661,Undirected,22247,,2.0
n3,n710,Undirected,3950,,2.0
n3,n711,Undirected,3952,,2.0
n3,n714,Undirected,35742,,2.0
n3,n892,Undirected,12916,,2.0
n3,n943,Undirected,32350,,2.0
n3,n1063,Undirected,18944,,2.0
n3,n1084,Undirected,22248,,2.0
n3,n1138,Undirected,22246,,2.0
n3,n1158,Undirected,35745,,2.0
n3,n1285,Undirected,29235,,2.0
n3,n1322,Undirected,29010,,3.0
n3,n1479,Undirected,29013,,3.0
n3,n1546,Undirected,29007,,3.0
n3,n1793,Undirected,18948,,2.0
n3,n1794,Undirected,18949,,2.0
n3,n1812,Undirected,19645,,3.0
n3,n1832,Undirected,18947,,2.0
n3,n2076,Undirected,18805,,2.0
n3,n2077,Undirected,18812,,2.0
n3,n2078,Undirected,18815,,2.0
n3,n2079,Undirected,18816,,2.0
n3,n2090,Undirected,18935,,2.0
n3,n2139,Undirected,19635,,2.0
n3,n2140,Undirected,19641,,2.0
n3,n2234,Undirected,21036,,2.0
n3,n2411,Undirected,26024,,2.0
n3,n2721,Undirected,28183,,3.0
n3,n2794,Undirected,29236,,2.0
n3,n2901,Undirected,30937,,2.0
n3,n2902,Undirected,30938,,2.0
n4,n5,Undirected,11,,2.0
n4,n6,Undirected,12,,2.0
n4,n7,Undirected,13,,11.0
n4,n8,Undirected,14,,3.0
n4,n9,Undirected,15,,3.0
n4,n10,Undirected,16,,2.0
n4,n11,Undirected,33,,64.0
n4,n12,Undirected,41,,5.0
n4,n13,Undirected,49,,12.0
n4,n14,Undirected,50,,17.0
n4,n15,Undirected,51,,135.0
n4,n16,Undirected,52,,97.0
n4,n17,Undirected,53,,6.0
n4,n18,Undirected,54,,3.0
n4,n19,Undirected,55,,10.0
n4,n20,Undirected,2538,,18.0
n4,n21,Undirected,7418,,8.0
n4,n22,Undirected,4882,,9.0
n4,n23,Undirected,282,,20.0
n4,n24,Undirected,1348,,12.0
n4,n25,Undirected,29831,,2.0
n4,n26,Undirected,5244,,13.0
n4,n27,Undirected,1350,,8.0
n4,n31,Undirected,23524,,2.0
n4,n32,Undirected,1177,,99.0
n4,n33,Undirected,1178,,93.0
n4,n36,Undirected,18075,,3.0
n4,n37,Undirected,2004,,4.0
n4,n39,Undirected,781,,28.0
n4,n40,Undirected,3168,,2.0
n4,n41,Undirected,3169,,7.0
n4,n42,Undirected,3170,,6.0
n4,n44,Undirected,24778,,3.0
n4,n45,Undirected,21684,,7.0
n4,n46,Undirected,677,,32.0
n4,n52,Undirected,1176,,23.0
n4,n53,Undirected,6805,,2.0
n4,n57,Undirected,4853,,11.0
n4,n58,Undirected,2350,,101.0
n4,n59,Undirected,257,,18.0
n4,n61,Undirected,6377,,7.0
n4,n62,Undirected,7454,,14.0
n4,n63,Undirected,9413,,5.0
n4,n64,Undirected,2379,,11.0
n4,n65,Undirected,12534,,3.0
n4,n66,Undirected,5893,,6.0
n4,n67,Undirected,298,,9.0
n4,n68,Undirected,16466,,2.0
n4,n70,Undirected,21998,,4.0
n4,n71,Undirected,1168,,18.0
n4,n72,Undirected,708,,73.0
n4,n73,Undirected,1175,,35.0
n4,n74,Undirected,835,,27.0
n4,n76,Undirected,6034,,6.0
n4,n77,Undirected,14274,,6.0
n4,n78,Undirected,4078,,3.0
n4,n79,Undirected,23958,,2.0
n4,n82,Undirected,5664,,2.0
n4,n83,Undirected,259,,49.0
n4,n84,Undirected,6101,,24.0
n4,n85,Undirected,2434,,25.0
n4,n86,Undirected,264,,2.0
n4,n87,Undirected,270,,3.0
n4,n88,Undirected,278,,22.0
n4,n89,Undirected,283,,2.0
n4,n90,Undirected,284,,2.0
n4,n92,Undirected,292,,2.0
n4,n93,Undirected,296,,17.0
n4,n94,Undirected,297,,3.0
n4,n95,Undirected,304,,13.0
n4,n96,Undirected,311,,2.0
n4,n97,Undirected,317,,2.0
n4,n98,Undirected,323,,2.0
n4,n99,Undirected,324,,2.0
n4,n100,Undirected,325,,17.0
n4,n101,Undirected,326,,17.0
n4,n102,Undirected,327,,2.0
n4,n103,Undirected,6941,,3.0
n4,n104,Undirected,28007,,2.0
n4,n105,Undirected,4192,,28.0
n4,n106,Undirected,2028,,25.0
n4,n107,Undirected,1499,,43.0
n4,n109,Undirected,1277,,8.0
n4,n110,Undirected,601,,6.0
n4,n111,Undirected,9113,,17.0
n4,n112,Undirected,14551,,6.0
n4,n113,Undirected,712,,32.0
n4,n114,Undirected,811,,9.0
n4,n115,Undirected,27623,,2.0
n4,n117,Undirected,13031,,4.0
n4,n118,Undirected,17914,,4.0
n4,n120,Undirected,3584,,5.0
n4,n125,Undirected,4535,,3.0
n4,n126,Undirected,1304,,11.0
n4,n127,Undirected,15046,,2.0
n4,n128,Undirected,2024,,131.0
n4,n131,Undirected,14488,,3.0
n4,n133,Undirected,32761,,2.0
n4,n134,Undirected,2337,,6.0
n4,n135,Undirected,1463,,30.0
n4,n136,Undirected,8306,,4.0
n4,n137,Undirected,22598,,3.0
n4,n138,Undirected,2644,,21.0
n4,n139,Undirected,3590,,7.0
n4,n140,Undirected,2645,,11.0
n4,n141,Undirected,2435,,9.0
n4,n142,Undirected,598,,27.0
n4,n143,Undirected,599,,2.0
n4,n144,Undirected,600,,7.0
n4,n145,Undirected,31965,,3.0
n4,n147,Undirected,1213,,35.0
n4,n148,Undirected,831,,3.0
n4,n149,Undirected,2797,,3.0
n4,n150,Undirected,16182,,4.0
n4,n154,Undirected,29790,,2.0
n4,n155,Undirected,2381,,34.0
n4,n156,Undirected,1982,,55.0
n4,n157,Undirected,29775,,2.0
n4,n159,Undirected,34930,,2.0
n4,n162,Undirected,6457,,5.0
n4,n164,Undirected,686,,21.0
n4,n165,Undirected,694,,35.0
n4,n166,Undirected,701,,2.0
n4,n167,Undirected,709,,8.0
n4,n168,Undirected,710,,17.0
n4,n169,Undirected,711,,2.0
n4,n170,Undirected,713,,2.0
n4,n171,Undirected,30538,,2.0
n4,n173,Undirected,8307,,2.0
n4,n174,Undirected,4946,,9.0
n4,n176,Undirected,1983,,9.0
n4,n177,Undirected,7377,,10.0
n4,n180,Undirected,11631,,3.0
n4,n181,Undirected,7196,,4.0
n4,n185,Undirected,780,,32.0
n4,n186,Undirected,2546,,4.0
n4,n187,Undirected,2344,,5.0
n4,n188,Undirected,4576,,11.0
n4,n189,Undirected,27803,,4.0
n4,n191,Undirected,802,,6.0
n4,n192,Undirected,824,,18.0
n4,n193,Undirected,832,,11.0
n4,n194,Undirected,833,,20.0
n4,n195,Undirected,834,,2.0
n4,n197,Undirected,6434,,3.0
n4,n200,Undirected,8119,,2.0
n4,n202,Undirected,10109,,3.0
n4,n203,Undirected,1309,,36.0
n4,n204,Undirected,3182,,9.0
n4,n205,Undirected,7192,,2.0
n4,n206,Undirected,1403,,9.0
n4,n210,Undirected,12747,,2.0
n4,n211,Undirected,7088,,11.0
n4,n212,Undirected,16994,,5.0
n4,n213,Undirected,21498,,3.0
n4,n215,Undirected,31225,,2.0
n4,n216,Undirected,3163,,15.0
n4,n218,Undirected,7835,,7.0
n4,n219,Undirected,2513,,6.0
n4,n220,Undirected,9102,,7.0
n4,n223,Undirected,1408,,6.0
n4,n224,Undirected,16993,,3.0
n4,n225,Undirected,12745,,2.0
n4,n228,Undirected,28003,,2.0
n4,n235,Undirected,3152,,14.0
n4,n237,Undirected,25121,,3.0
n4,n238,Undirected,25122,,3.0
n4,n239,Undirected,12728,,2.0
n4,n243,Undirected,2643,,13.0
n4,n244,Undirected,1980,,18.0
n4,n246,Undirected,13260,,12.0
n4,n248,Undirected,3158,,3.0
n4,n252,Undirected,2512,,5.0
n4,n253,Undirected,6182,,8.0
n4,n254,Undirected,1409,,18.0
n4,n255,Undirected,1179,,21.0
n4,n259,Undirected,14251,,5.0
n4,n260,Undirected,21291,,3.0
n4,n261,Undirected,1217,,2.0
n4,n262,Undirected,1220,,2.0
n4,n263,Undirected,1222,,6.0
n4,n264,Undirected,1224,,3.0
n4,n265,Undirected,5892,,6.0
n4,n266,Undirected,35336,,2.0
n4,n269,Undirected,14923,,2.0
n4,n272,Undirected,14473,,3.0
n4,n273,Undirected,1905,,5.0
n4,n276,Undirected,8692,,7.0
n4,n277,Undirected,6441,,5.0
n4,n278,Undirected,1274,,5.0
n4,n279,Undirected,1275,,7.0
n4,n280,Undirected,1276,,5.0
n4,n281,Undirected,7461,,2.0
n4,n282,Undirected,1299,,2.0
n4,n283,Undirected,1310,,2.0
n4,n285,Undirected,8751,,8.0
n4,n288,Undirected,29623,,2.0
n4,n289,Undirected,26425,,2.0
n4,n290,Undirected,1347,,5.0
n4,n291,Undirected,1349,,21.0
n4,n292,Undirected,5124,,5.0
n4,n293,Undirected,10259,,2.0
n4,n294,Undirected,2162,,40.0
n4,n295,Undirected,5663,,8.0
n4,n296,Undirected,1426,,12.0
n4,n297,Undirected,1427,,5.0
n4,n298,Undirected,1428,,4.0
n4,n299,Undirected,1429,,4.0
n4,n300,Undirected,1461,,2.0
n4,n301,Undirected,1464,,2.0
n4,n302,Undirected,14911,,2.0
n4,n304,Undirected,26322,,2.0
n4,n307,Undirected,1493,,2.0
n4,n308,Undirected,1496,,3.0
n4,n309,Undirected,1498,,3.0
n4,n310,Undirected,29231,,2.0
n4,n311,Undirected,6920,,2.0
n4,n320,Undirected,7421,,2.0
n4,n322,Undirected,8118,,4.0
n4,n324,Undirected,2801,,19.0
n4,n327,Undirected,7654,,2.0
n4,n328,Undirected,7037,,12.0
n4,n330,Undirected,16285,,7.0
n4,n331,Undirected,6464,,3.0
n4,n332,Undirected,2011,,20.0
n4,n333,Undirected,22897,,7.0
n4,n338,Undirected,21929,,5.0
n4,n340,Undirected,20812,,2.0
n4,n344,Undirected,3899,,6.0
n4,n349,Undirected,14518,,7.0
n4,n351,Undirected,5157,,2.0
n4,n356,Undirected,11206,,2.0
n4,n358,Undirected,1750,,4.0
n4,n362,Undirected,3063,,39.0
n4,n363,Undirected,15487,,2.0
n4,n364,Undirected,11415,,4.0
n4,n365,Undirected,13171,,2.0
n4,n370,Undirected,17746,,3.0
n4,n371,Undirected,29758,,2.0
n4,n373,Undirected,9173,,5.0
n4,n374,Undirected,1821,,12.0
n4,n375,Undirected,1822,,2.0
n4,n376,Undirected,1823,,6.0
n4,n377,Undirected,1824,,5.0
n4,n378,Undirected,1825,,3.0
n4,n379,Undirected,6937,,11.0
n4,n380,Undirected,8702,,12.0
n4,n382,Undirected,2016,,14.0
n4,n391,Undirected,27422,,2.0
n4,n394,Undirected,1900,,12.0
n4,n395,Undirected,1901,,18.0
n4,n396,Undirected,1902,,3.0
n4,n397,Undirected,1903,,3.0
n4,n398,Undirected,1904,,2.0
n4,n399,Undirected,1906,,2.0
n4,n400,Undirected,5240,,11.0
n4,n401,Undirected,9621,,9.0
n4,n402,Undirected,32496,,4.0
n4,n403,Undirected,10298,,7.0
n4,n404,Undirected,1962,,10.0
n4,n405,Undirected,6726,,5.0
n4,n407,Undirected,1968,,7.0
n4,n408,Undirected,1971,,4.0
n4,n409,Undirected,1972,,2.0
n4,n410,Undirected,1979,,7.0
n4,n411,Undirected,1981,,24.0
n4,n412,Undirected,2014,,2.0
n4,n413,Undirected,2017,,4.0
n4,n414,Undirected,17620,,3.0
n4,n417,Undirected,2029,,2.0
n4,n418,Undirected,2030,,3.0
n4,n422,Undirected,6451,,4.0
n4,n423,Undirected,2157,,14.0
n4,n433,Undirected,20670,,3.0
n4,n434,Undirected,4947,,2.0
n4,n435,Undirected,2102,,2.0
n4,n436,Undirected,2114,,2.0
n4,n437,Undirected,2115,,5.0
n4,n438,Undirected,2116,,3.0
n4,n439,Undirected,2117,,2.0
n4,n440,Undirected,2137,,2.0
n4,n441,Undirected,2147,,3.0
n4,n442,Undirected,2158,,2.0
n4,n443,Undirected,2159,,5.0
n4,n444,Undirected,2160,,2.0
n4,n445,Undirected,2161,,3.0
n4,n446,Undirected,7404,,8.0
n4,n448,Undirected,20557,,2.0
n4,n458,Undirected,2281,,6.0
n4,n459,Undirected,2283,,3.0
n4,n460,Undirected,2285,,2.0
n4,n461,Undirected,8215,,4.0
n4,n462,Undirected,4611,,12.0
n4,n463,Undirected,4878,,4.0
n4,n464,Undirected,4951,,12.0
n4,n465,Undirected,8755,,4.0
n4,n467,Undirected,9440,,5.0
n4,n468,Undirected,2356,,2.0
n4,n469,Undirected,2357,,2.0
n4,n470,Undirected,2358,,3.0
n4,n471,Undirected,2359,,2.0
n4,n472,Undirected,2380,,19.0
n4,n476,Undirected,6425,,5.0
n4,n477,Undirected,34303,,2.0
n4,n478,Undirected,4079,,3.0
n4,n480,Undirected,2449,,3.0
n4,n481,Undirected,2453,,2.0
n4,n482,Undirected,2457,,2.0
n4,n483,Undirected,2458,,2.0
n4,n484,Undirected,2459,,2.0
n4,n486,Undirected,8792,,2.0
n4,n488,Undirected,15815,,5.0
n4,n492,Undirected,2506,,8.0
n4,n495,Undirected,7199,,18.0
n4,n497,Undirected,8867,,5.0
n4,n498,Undirected,2533,,4.0
n4,n499,Undirected,2545,,19.0
n4,n502,Undirected,4886,,9.0
n4,n503,Undirected,8405,,3.0
n4,n504,Undirected,11618,,2.0
n4,n506,Undirected,9746,,2.0
n4,n509,Undirected,26850,,4.0
n4,n511,Undirected,25118,,4.0
n4,n512,Undirected,12537,,3.0
n4,n514,Undirected,2646,,4.0
n4,n515,Undirected,23525,,2.0
n4,n518,Undirected,3834,,11.0
n4,n522,Undirected,13292,,2.0
n4,n527,Undirected,7419,,3.0
n4,n528,Undirected,18073,,2.0
n4,n532,Undirected,35344,,3.0
n4,n535,Undirected,20533,,3.0
n4,n538,Undirected,23786,,3.0
n4,n542,Undirected,8703,,4.0
n4,n543,Undirected,13294,,3.0
n4,n545,Undirected,9114,,2.0
n4,n547,Undirected,2924,,2.0
n4,n551,Undirected,23060,,5.0
n4,n552,Undirected,29881,,2.0
n4,n554,Undirected,24608,,2.0
n4,n555,Undirected,7420,,4.0
n4,n556,Undirected,10912,,8.0
n4,n557,Undirected,4416,,3.0
n4,n558,Undirected,9176,,5.0
n4,n559,Undirected,15266,,11.0
n4,n560,Undirected,3026,,2.0
n4,n561,Undirected,3029,,2.0
n4,n562,Undirected,3030,,2.0
n4,n573,Undirected,8288,,3.0
n4,n574,Undirected,4080,,2.0
n4,n576,Undirected,35474,,2.0
n4,n578,Undirected,3136,,8.0
n4,n579,Undirected,3140,,4.0
n4,n580,Undirected,3144,,5.0
n4,n581,Undirected,3145,,4.0
n4,n582,Undirected,3146,,4.0
n4,n583,Undirected,3178,,2.0
n4,n584,Undirected,3186,,2.0
n4,n585,Undirected,7513,,2.0
n4,n587,Undirected,10731,,11.0
